Date,PF1_forecast,VPF_forecast,ARIMA_combined,Actual
2022-01-03,-3814.999103428022,3891.1402979621607,76.14119453413878,75.99
2022-01-04,-1183.4763274360735,1259.4319231642758,75.9555957282023,77.0
2022-01-05,-372.0043254399062,448.2702891676885,76.26596372778226,77.83
2022-01-06,128.86673393916712,-51.45730647247895,77.40942746668817,79.47
2022-01-07,1047.786920512076,-968.5059499106428,79.28097060143318,79.0
2022-01-10,-427.70578221443236,507.34300423273277,79.6372220183004,78.11
2022-01-11,-1328.6884096777499,1407.3059850283612,78.61757535061133,81.17
2022-01-12,-842.7929724005619,922.4178055978575,79.62483319729563,82.51
2022-01-13,-440.9047053072304,522.58704373662,81.68233842938957,81.97
2022-01-14,212.97920763195242,-130.00559434364402,82.9736132883084,83.82
2022-01-18,390.1977350364192,-306.320409267477,83.87732576894223,85.42
2022-01-19,-53.09636655209231,137.6070227173168,84.51065616522447,86.84
2022-01-20,-375.7981603881111,461.88160479481553,86.08344440670442,86.29
2022-01-21,-146.0964679646779,233.0690983327785,86.9726303681006,85.16
2022-01-24,183.68644087040465,-97.52333638205762,86.16310448834703,84.48
2022-01-25,164.60625298497715,-80.14205354748437,84.46419943749278,86.61
2022-01-26,-68.34640459863228,153.40245943722417,85.05605483859189,88.33
2022-01-27,-153.40179567737624,240.94261098799205,87.54081531061581,87.61
2022-01-28,-31.193837912868176,120.03250847648157,88.83867056361339,87.67
2022-01-31,62.8622491884575,25.54823957105406,88.41048875951157,89.16
2022-02-01,42.896668865978405,45.18070132177968,88.07737018775808,88.22
2022-02-02,-32.12516307992136,120.0338618984639,87.90869881854255,88.16
2022-02-03,-90.67352424835326,179.2083933118062,88.53486906345293,90.17
2022-02-04,22.846179160709113,66.97463452962215,89.82081369033126,92.27
2022-02-07,-3.7717124294478523,95.24361792203267,91.47190549258482,91.25
2022-02-08,49.93733050873481,41.8822867694857,91.8196172782205,89.32
2022-02-09,-38.86866481147835,129.33924314072573,90.47057832924739,89.57
2022-02-10,-14.186692855763026,103.40409560794987,89.21740275218684,89.83
2022-02-11,-13.48886231653046,102.46569793703647,88.97683562050601,93.1
2022-02-14,15.761195093899653,76.07039518642151,91.83159028032117,95.52
