Date,PF1_forecast,VPF_forecast,ARIMA_combined,Actual
2021-06-15,14.814871334245353,55.93068071023336,70.74555204447871,72.06
2021-06-16,244.3142344914041,-172.76416292989904,71.55007156150506,72.03
2021-06-17,278.1932228607566,-206.03723409906863,72.15598876168795,71.06
2021-06-18,172.10607161789957,-100.20273453597194,71.90333708192763,71.64
2021-06-21,-3.8154496136914275,75.2235126424896,71.40806302879817,73.64
2021-06-22,-169.02058146315434,241.06033307985047,72.03975161669612,73.15
2021-06-23,-156.4411417252481,229.67138781625195,73.23024609100386,73.11
2021-06-24,101.55156357963551,-27.500186190170837,74.05137738946468,73.31
2021-06-25,364.0842989216941,-290.5574954931434,73.52680342855069,74.21
2021-06-28,355.3190472795761,-282.13096593238214,73.18808134719399,72.98
2021-06-29,136.94320744213599,-63.723687583088505,73.21951985904748,73.14
2021-06-30,-28.327258257677997,101.92505293461127,73.59779467693328,73.52
2021-07-01,-34.79247208516327,108.22731987266616,73.43484778750289,75.33
2021-07-02,8.568373774614276,65.48880822010875,74.05718199472302,75.37
2021-07-06,88.97669485608131,-13.811654639887625,75.16504021619369,73.62
2021-07-07,331.53822507633333,-256.2939627373173,75.24426233901602,72.22
2021-07-08,403.49782893826404,-330.0355137403845,73.46231519787955,72.98
2021-07-09,172.27887137106995,-100.4508203406777,71.82805103039226,74.56
2021-07-12,350.1684193993278,-277.54559630061397,72.62282309871381,74.21
2021-07-13,60.650540123198624,13.999995277103693,74.65053540030232,75.24
2021-07-14,70.41270871621774,5.61983559984337,76.0325443160611,73.06
2021-07-15,740.4315797945678,-666.013181232993,74.4183985615748,71.67
2021-07-16,928.118788915569,-856.1349814855223,71.98380743004668,71.76
2021-07-19,18.077622749561442,52.73768592483975,70.8153086744012,66.45
2021-07-20,-405.4729405541543,474.3403016712284,68.8673611170741,67.32
2021-07-21,-1583.7029047567498,1651.3323303761551,67.62942561940531,70.26
2021-07-22,-523.5553118824988,591.1887263286718,67.63341444617299,72.15
2021-07-23,3738.783991025426,-3668.4554840138217,70.32850701160442,72.24
2021-07-26,5965.392010714409,-5892.004719768005,73.38729094640348,72.15
2021-07-27,4394.804131615068,-4321.035022049313,73.76910956575557,71.68
2021-07-28,1323.7758283835115,-1252.0466595677726,71.72916881573883,72.37
2021-07-29,9501.31590419283,-9430.506518868526,70.80938532430446,73.62
2021-07-30,24557.31348932969,-24484.883172862315,72.4303164673729,73.93
2021-08-02,24194.513599705613,-24119.983300858505,74.5302988471085,71.31
2021-08-03,7633.235563237089,-7559.4893691851485,73.74619405194062,70.64
2021-08-04,52.84271837699089,18.253522359014823,71.09624073600571,68.19
2021-08-05,2040.8028547087724,-1972.7159356061206,68.08691910265179,69.1
2021-08-06,38914.67079993683,-38846.75211773221,67.91868220461765,68.26
2021-08-09,22588.466635639696,-22519.81149936148,68.65513627821565,66.56
2021-08-10,5008.430295587634,-4940.150270764544,68.28002482308966,68.33
2021-08-11,-19306.292997303462,19373.87070318388,67.57770588041603,69.3
2021-08-12,-9242.034229158755,9309.73974144791,67.70551228915429,69.12
2021-08-13,10337.994490464916,-10268.836584666544,69.15790579837267,68.36
2021-08-16,10875.880085436933,-10806.105046618339,69.77503881859411,67.44
2021-08-17,-2721.803541204988,2790.149393872891,68.34585266790282,66.5
2021-08-18,-8640.493363043423,8706.78632824578,66.29296520235766,65.36
2021-08-19,-1512.3818377387688,1577.5753031975464,65.19346545877761,63.69
2021-08-20,5436.432882545223,-5371.863980821132,64.56890172409112,62.25
2021-08-23,3203.3929737185554,-3140.076175146752,63.31679857180325,65.65
2021-08-24,-2530.2261923829683,2593.749235541543,63.52304315857464,67.5
2021-08-25,-3233.606722646622,3299.1884445237865,65.58172187716445,68.54
2021-08-26,494.3595059290376,-425.591279350224,68.7682265788136,67.42
2021-08-27,2456.7974158391644,-2387.3441727120735,69.4532431270909,68.84
2021-08-30,626.6659409943054,-558.2290729957767,68.43686799852867,69.28
2021-08-31,-1466.6511541208927,1534.4088874383028,67.75773331741016,68.43
2021-09-01,-1014.4966306095209,1083.0426719508773,68.54604134135639,68.63
2021-09-02,625.7667334176344,-556.3162447710629,69.45048864657156,70.07
2021-09-03,955.4942057875547,-885.8725597732631,69.62164601429163,69.34
2021-09-07,-61.674716072675466,130.88145672197678,69.20674064930131,68.49
2021-09-08,-693.605652194276,762.5932542568187,68.98760206254269,69.36
2021-09-09,-236.50875639277507,305.591838288234,69.08308189545892,68.26
2021-09-10,392.4863978709688,-323.8817317196541,68.60466615131469,69.82
2021-09-13,265.95327629809765,-196.8781253904479,69.07515090764974,70.54
2021-09-14,-402.80016666400354,472.7373122647394,69.93714560073585,70.53
2021-09-15,-699.7229985967059,770.5508259574458,70.82782736073989,72.59
2021-09-16,-268.57228604467366,340.5179061800985,71.94562013542486,72.69
2021-09-17,439.05801086741195,-366.56507745903014,72.49293340838182,72.09
2021-09-20,703.1903494256665,-630.5404256812768,72.64992374438964,70.41
2021-09-21,306.5206500787393,-234.96648639164906,71.55416368709027,70.51
2021-09-22,-190.69060872767943,260.9803410885453,70.28973236086586,72.37
2021-09-23,-406.8142347759158,477.4366112719306,70.6223764960148,73.43
2021-09-24,-277.159287020957,349.7854684400442,72.62618141908723,74.18
2021-09-27,-197.78120704802365,272.4920363506769,74.71082930265328,75.54
2021-09-28,-287.72151222575684,363.32030510640345,75.59879288064661,75.44
2021-09-29,-325.89291143367063,401.18826952119633,75.2953580875257,75.06
2021-09-30,-175.30245280466985,250.34471874179886,75.042265937129,75.22
2021-10-01,47.209870488784496,27.949316895032783,75.15918738381728,76.01
2021-10-04,137.1032330621508,-61.480172692509655,75.62306036964114,77.68
2021-10-05,242.88834501155378,-166.10491092748344,76.78343408407034,79.17
2021-10-06,176.36202223550254,-97.87543385361366,78.48658838188888,77.66
2021-10-07,-198.5352545544951,277.4755217137755,78.94026715928038,78.46
2021-10-08,-559.3797430941808,638.0227494203871,78.64300632620632,79.55
2021-10-11,-542.6619748564422,621.0216230003331,78.35964814389092,80.64
2021-10-12,-74.52996819653532,154.109368536812,79.57940034027669,80.75
2021-10-13,270.171491607162,-188.98171657613312,81.18977503102889,80.67
2021-10-14,133.2106653220201,-51.65711810663383,81.55354721538627,81.43
2021-10-15,-161.70965454254076,242.73729487155924,81.02764032901848,82.39
2021-10-18,-163.03128945233198,244.24992821277334,81.21863876044137,82.62
2021-10-19,38.33360150686802,44.07749714972197,82.41109865658999,83.19
2021-10-20,102.42859453694267,-18.852884131282266,83.5757104056604,84.4
2021-10-21,-13.162051328337395,97.26908676849824,84.10703544016084,82.64
2021-10-22,-91.86196320153154,175.21654402376234,83.3545808222308,84.53
2021-10-25,-29.040196675381495,112.65895006430631,83.61875338892482,84.64
2021-10-26,55.475631534777975,28.663021284017233,84.13865281879521,85.64
2021-10-27,40.507558057115006,44.92408222235139,85.4316402794664,82.66
2021-10-28,-27.835825645344507,112.51094515012417,84.67511950477967,82.78
2021-10-29,-47.020196063381974,130.12573054349025,83.10553448010828,83.5
2021-11-01,-5.431801115042565,87.49082355645419,82.05902244141163,84.08
2021-11-02,26.921559921291504,56.18159612695174,83.10315604824325,83.91
2021-11-03,12.32737874105523,72.33708015916419,84.66445890021942,80.82
2021-11-04,-14.845884354894824,98.24230787822182,83.396423523327,78.88
2021-11-05,-14.904470204693933,94.8392503549174,79.93478015022346,81.25
2021-11-08,2.925398777901348,75.57772447245672,78.50312325035807,81.96
2021-11-09,10.211723343835924,70.09220146137848,80.30392480521441,84.12
2021-11-10,-7.661739286972505,91.83942277370615,84.17768348673364,81.23
2021-11-11,-8.237896565710205,92.48349960572622,84.24560304001602,81.47
2021-11-12,-4.188216475414832,86.05140778036532,81.86319130495049,80.87
2021-11-15,16.981000362865828,62.49021416725266,79.47121453011849,80.85
2021-11-16,10.773123682095129,69.17212593633366,79.94524961842879,80.76
2021-11-17,-2.473677492082966,83.94356587640637,81.4698883843234,78.32
2021-11-18,-11.700869366252151,92.24740997491449,80.54654060866234,78.92
2021-11-19,-6.888400643767772,85.48694770430416,78.59854706053639,76.11
2021-11-22,8.089551663017799,68.13449180098952,76.22404346400732,76.74
2021-11-23,13.87100228992079,62.32987285335611,76.2008751432769,78.32
2021-11-24,11.49678142937652,65.97940509468916,77.47618652406568,78.32
2021-11-29,-6.9912413063135554,85.58763977453386,78.5963984682203,69.88
2021-11-30,-30.30773874549467,105.3354442837013,75.02770553820663,66.14
2021-12-01,-30.433737175448883,99.07822230902474,68.64448513357586,65.44
2021-12-02,-22.338204293465008,85.57249422132408,63.234289927859066,66.6
2021-12-03,-17.403501027396608,81.00062828189724,63.59712725450063,66.39
2021-12-06,-14.764944849423234,81.90681723929812,67.14187238987489,69.62
2021-12-07,-25.783127012716825,95.94529818692386,70.16217117420703,71.94
2021-12-08,-45.7844213497776,116.6792317680752,70.8948104182976,72.43
2021-12-09,-79.79626651890617,151.30270335453892,71.50643683563275,70.87
2021-12-10,-87.57788525060411,159.53255890532859,71.95467365472447,71.71
2021-12-13,-35.45476067768472,107.47198916707208,72.01722848938736,71.19
2021-12-14,37.58754275763482,33.487560235466944,71.07510299310177,70.57
2021-12-15,51.57391211844379,18.9412610457557,70.5151731641995,70.89
2021-12-16,-132.88393444839522,203.5921882946538,70.70825384625857,72.34
2021-12-17,-797.8718091982475,869.494801107435,71.62299190918748,70.93
2021-12-20,-1783.0398170006918,1854.791559395591,71.75174239489934,68.69
2021-12-21,-1973.0839382517547,2043.4789748733294,70.39503662157472,71.1
2021-12-22,-839.8309709346929,909.4584721544463,69.62750121975341,72.82
2021-12-23,-425.6916407423399,496.3681870714912,70.67654632915128,73.89
2021-12-27,-3517.396628170097,3591.0109046007337,73.61427643063689,75.49
2021-12-28,-5979.643496610273,6055.680692854177,76.03719624390396,76.01
2021-12-29,-3608.939236057343,3685.234166051172,76.2949299938291,76.58
2021-12-30,-524.7995746111083,600.7539168073295,75.9543421962212,76.83
2021-12-31,-74.63626432406681,150.91765442883752,76.28139010477071,75.33
2022-01-03,-3507.83884341092,3584.1899857148037,76.35114230388353,75.99
2022-01-04,-3043.5696002104405,3119.72521121393,76.15561100348941,77.0
2022-01-05,-571.3081644894166,647.3270217970801,76.01885730766344,77.83
2022-01-06,1257.5177218961649,-1180.5148225146604,77.00289938150445,79.47
2022-01-07,780.7588747538794,-701.766912185057,78.99196256882237,79.0
2022-01-10,-764.8513178030257,844.6845134996521,79.83319569662638,78.11
2022-01-11,-850.3727029113459,929.4239061060646,79.05120319471871,81.17
2022-01-12,-800.7925019814858,879.9718417406735,79.17933975918777,82.51
2022-01-13,-878.0219272062354,958.9175446610083,80.89561745477283,81.97
2022-01-14,65.77430094194756,17.23819731251757,83.01249825446513,83.82
2022-01-18,648.1578066778897,-564.0130091257381,84.14479755215154,85.42
2022-01-19,126.42704775037346,-42.155753906886446,84.27129384348702,86.84
2022-01-20,-481.98448812692965,567.4971957528385,85.51270762590883,86.29
2022-01-21,-309.3641003505844,396.32054571360334,86.95644536301893,85.16
2022-01-24,186.63251784208367,-99.88041884157792,86.75209900050575,84.48
2022-01-25,274.9034296641854,-190.048026429417,84.8554032347684,86.61
2022-01-26,-23.10409395877192,107.57510580500316,84.47101184623125,88.33
2022-01-27,-208.1566234202146,294.8489150765299,86.69229165631532,87.61
2022-01-28,-85.61045994830911,174.58320263602647,88.97274268771736,87.67
2022-01-31,80.50812112371767,8.551418624491717,89.05953974820939,89.16
2022-02-01,81.20447800580274,6.789251716534686,87.99372972233743,88.22
2022-02-02,-28.942224162106406,116.47651856781458,87.53429440570818,88.16
2022-02-03,-100.38117446686925,188.85780562603924,88.47663115916998,90.17
2022-02-04,-7.468031198666964,97.19917563733419,89.73114443866723,92.27
2022-02-07,12.631134323140564,78.44012054334866,91.07125486648923,91.25
2022-02-08,54.04252067838507,37.780911083366576,91.82343176175164,89.32
2022-02-09,-27.400368942033868,118.49238716496487,91.092018222931,89.57
2022-02-10,-24.069276142089503,113.54762084654142,89.47834470445191,89.83
2022-02-11,-20.279311858405055,108.88291610685255,88.6036042484475,93.1
2022-02-14,15.511648841194395,75.44085394997008,90.95250279116448,95.52
