Date,PF1_resid_train,VPF_resid_train
2020-07-01,-50.223936362940535,51.09147506632931
2020-07-02,-85.96199877816639,87.20310928135817
2020-07-06,-25.47754534111772,26.52955959550922
2020-07-07,-18.865555994026472,19.554292580954563
2020-07-08,-8.986828222595546,9.893376923898657
2020-07-09,-13.963396792541872,13.36964345828352
2020-07-10,-10.618739220509186,10.92990425862584
2020-07-13,-3.6375739726908947,3.5379203910185737
2020-07-14,-6.594804353200553,6.685515804758012
2020-07-15,-2.7157884291931182,3.6547059016143493
2020-07-16,-2.725471918531019,3.1542229945610174
2020-07-17,-0.7126248538441444,0.6351577646318418
2020-07-20,-0.30966567815296653,0.6007926415102247
2020-07-21,-1.523506467544795,2.695361307989046
2020-07-22,-1.3775062350465141,2.4114379268045667
2020-07-23,-0.9525396757279676,0.837948545443858
2020-07-24,0.43581440728239773,-0.4330339075006009
2020-07-27,0.7163982264383925,-0.3771427728507035
2020-07-28,0.7484084700992816,-1.0721647713246654
2020-07-29,-0.023788770499185485,-0.067316112232497
2020-07-30,-0.9312809742392572,-0.33089634746459495
2020-07-31,-1.2063426086595386,0.3664070178227945
2020-08-03,-1.3125816651593094,1.489085988892569
2020-08-04,-0.6900873479463202,1.7929814444407413
2020-08-05,0.7016751171914662,0.6569504163697175
2020-08-06,2.5202560587101783,-1.7340361461672202
2020-08-07,3.1961776298907316,-3.506575689962851
2020-08-10,0.781805771301892,-0.2750146938209568
2020-08-11,-1.443045048684061,1.5210962290446517
2020-08-12,-1.3244602780059302,2.3673866474190888
2020-08-13,-0.6370109150200345,1.1704973750388987
2020-08-14,-0.07564259435787224,0.23531603130153655
2020-08-17,-2.5673293746467323,3.4186557316923967
2020-08-18,0.761275411336769,0.0717536786602011
2020-08-19,-3.9364206603520357,4.439796423770723
2020-08-20,0.35560901726845295,-0.23861616812980202
2020-08-21,-3.3372300602267586,3.1034097881683493
2020-08-24,2.3682573919809236,-2.484813134954649
2020-08-25,-13.027435780668803,13.747350971281612
2020-08-26,-14.005043384983612,14.605441490786987
2020-08-27,7.008922681484956,-6.901795763131062
2020-08-28,16.83971211996265,-16.737246576392295
2020-08-31,11.972010627450157,-12.206988330210578
2020-09-01,-1.2979362644695156,1.2244836696159638
2020-09-02,4.3505348695794686,-4.381854386742511
2020-09-03,11.593085833387764,-12.967800279674066
2020-09-04,-2.759107771004518,-0.1301886677063564
2020-09-08,-9.59414022931858,4.558344413814282
2020-09-09,-3.543738958447205,0.8032278670040895
2020-09-10,0.7524505980582141,-3.33246772550104
2020-09-11,-4.719246903248795,2.8493221446114916
2020-09-14,0.6453128633401728,-2.2009747419491887
2020-09-15,0.5572529045555535,-0.45974069808347195
2020-09-16,6.102828267350599,-4.203532566100151
2020-09-17,22.944281206267522,-20.430333195036958
2020-09-18,21.596274489495293,-19.73463487135301
2020-09-21,-1.0627137607243444,0.6018450866699006
2020-09-22,-14.858717766419598,14.627832513989365
2020-09-23,8.316613390591344,-8.066435839261406
2020-09-24,-7.154841511246549,7.642301648114547
2020-09-25,-20.0499399006358,20.244121144696308
2020-09-28,37.75120442021268,-37.10546211830183
2020-09-29,-73.95146296076584,72.95851778263028
2020-09-30,679.6196512299272,-679.4601340598557
2020-10-01,1411.321598690346,-1412.6070187961195
2020-10-02,-1364.3154343599922,1361.614464889225
2020-10-05,14459.96577021559,-14459.943111000388
2020-10-06,36565.103394790975,-36563.22780107013
2020-10-07,-15360.227953759473,15360.864680120201
2020-10-08,25184.538176711787,-25182.982730989985
2020-10-09,153059.2747483239,-153058.50602211838
2020-10-12,-34563.83522012705,34563.068711972606
2020-10-13,-57253.810451141406,57253.890368735796
2020-10-14,126655.63858465358,-126654.54462222487
2020-10-15,-45023.07914451147,45023.90970263868
2020-10-16,-39844.32527847303,39844.7175717373
2020-10-19,4368.865976837165,-4368.585245942362
2020-10-20,-37288.53504869883,37289.43940955869
2020-10-21,-42686.99666830155,42686.19319783319
2020-10-22,-18275.7419890812,18275.558586528736
2020-10-23,-22483.59530325414,22482.837878914383
2020-10-26,-12449.605294161825,12447.629728309266
2020-10-27,-8635.677346920871,8635.00207523976
2020-10-28,-8525.035429816768,8522.70897030014
2020-10-29,-3676.647022783298,3673.297627814493
2020-10-30,-5144.869442454873,5142.041345978587
2020-11-02,-2178.844722380117,2177.8581968611084
2020-11-03,-2214.128621265641,2214.243219614179
2020-11-04,-1384.1073687076905,1385.8809363838084
2020-11-05,-706.8286502934457,707.7772624629386
2020-11-06,-1168.6469707908986,1167.6994097713407
2020-11-09,-399.04780211852545,401.22940446886247
2020-11-10,177.96881460631892,-174.79485405445917
2020-11-11,365.6568519975773,-363.2906006890355
2020-11-12,-1454.5456425380733,1455.8063439836167
2020-11-13,-515.6865391614058,515.7551680594726
2020-11-16,3081.122000099425,-3080.102810952944
2020-11-17,-10939.582584459531,10940.689768253353
2020-11-18,-6380.464253967572,6381.604871252015
2020-11-19,13062.395677903918,-13061.649270241527
2020-11-20,-872.614285297368,873.6660674305876
2020-11-23,-245964.34941817625,245965.96557095155
2020-11-24,74964.50370051712,-74961.42259237598
2020-11-25,-3029898.9647445357,3029902.2416511485
2020-11-30,-5610580.203413877,5610581.216554662
2020-12-01,2357870.774142087,-2357872.1997568347
2020-12-02,-1049390.9895466105,1049392.063565405
2020-12-03,-5493134.262829322,5493134.359129607
2020-12-04,-1138810.6062371186,1138809.5750932721
2020-12-07,3769099.6074202713,-3769099.8608738696
2020-12-08,2796575.5119806565,-2796575.0665451842
2020-12-09,2149613.965544645,-2149614.3754327106
2020-12-10,1402573.471279925,-1402570.0858076033
2020-12-11,973426.0484631045,-973425.0863931121
2020-12-14,825926.6777310745,-825924.0288122919
2020-12-15,600622.4246851736,-600620.4013103241
2020-12-16,452121.7949700965,-452119.6504983999
2020-12-17,313995.9649029299,-313993.65049682953
2020-12-18,236723.3261720692,-236721.14923447737
2020-12-21,168053.79003326708,-168052.9774788943
2020-12-22,122037.50393813607,-122038.1023358953
2020-12-23,90798.00207784987,-90797.35801896856
2020-12-24,63080.8415292976,-63080.00957352786
2020-12-28,48151.681158204,-48151.81032905635
2020-12-29,33429.35623367797,-33429.10052765486
2020-12-30,24968.091171291573,-24967.49650087341
2020-12-31,18053.944367846612,-18053.316578041526
2021-01-04,12806.522417597771,-12806.99273738699
2021-01-05,9708.404269139195,-9706.498798367878
2021-01-06,6678.064509994618,-6675.735531952175
2021-01-07,5100.284982376726,-5098.381168124037
2021-01-08,3568.5065193018413,-3565.702765144743
2021-01-11,2615.866816678664,-2613.530096237081
2021-01-12,1936.262978565341,-1933.7833214672494
2021-01-13,1344.7125536559702,-1343.043550468892
2021-01-14,1034.5217726659462,-1032.670664798043
2021-01-15,708.6366461082871,-708.5179378356082
2021-01-19,535.8385878211918,-535.1764821657986
2021-01-20,381.97714557960717,-381.2195446125067
2021-01-21,273.36393362477946,-272.8272057332325
2021-01-22,208.7364053626623,-209.23260695550368
2021-01-25,140.7884966832999,-140.61591691628632
2021-01-26,106.92199693018947,-106.94653701561518
2021-01-27,75.74731298608882,-75.56929764146818
2021-01-28,67.06537680438508,-67.4888328623243
2021-01-29,42.083741057993755,-42.524648066994004
2021-02-01,-1.393625233535115,2.432148571121658
2021-02-02,22.15906896531433,-19.979646385200994
2021-02-03,190.18541612058573,-187.64816074591306
2021-02-04,185.0957805117666,-182.67059484719903
2021-02-05,-254.79483390594748,257.21839016593935
2021-02-08,-553.3868065118199,556.3233988125612
2021-02-09,145.87787477951747,-143.21815450447463
2021-02-10,9485.298270652962,-9483.031129868776
2021-02-11,8505.220820997645,-8504.014288477461
2021-02-12,-6952.676403688956,6954.792140718293
2021-02-16,4263.598269880826,-4261.366784679067
2021-02-17,356409.0130532214,-356406.2977546022
2021-02-18,687136.6418293797,-687135.2208668848
2021-02-19,-513697.5341184461,513697.43486918334
2021-02-22,-704371.6506644292,704373.667507454
